#Spettro2d
0.157080 5.654867 0.003667
0.157080 5.811946 0.235556
0.157080 5.969026 0.001405
0.157080 6.126106 0.000230
0.157080 6.283185 0.000037
0.314159 0.000000 0.000000
0.314159 0.157080 0.000037
0.314159 0.314159 0.000230
0.314159 0.471239 0.001405
0.314159 0.628319 0.235556
0.314159 0.785398 0.003667
0.314159 0.942478 0.000984
0.314159 1.099557 0.000489
0.314159 1.256637 0.000307
0.314159 1.413717 0.000217
0.314159 1.570796 0.000166
0.314159 1.727876 0.000134
0.314159 1.884956 0.000113
0.314159 2.042035 0.000098
0.314159 2.199115 0.000087
0.314159 2.356194 0.000079
0.314159 2.513274 0.000073
0.314159 2.670354 0.000069
0.314159 2.827433 0.000066
0.314159 2.984513 0.000064
0.314159 3.141593 0.000063
0.314159 3.298672 0.000063
0.314159 3.455752 0.000064
0.314159 3.612832 0.000066
0.314159 3.769911 0.000069
0.314159 3.926991 0.000073
0.314159 4.084070 0.000079
0.314159 4.241150 0.000087
0.314159 4.398230 0.000098
0.314159 4.555309 0.000113
0.314159 4.712389 0.000134
0.314159 4.869469 0.000166
0.314159 5.026548 0.000217
0.314159 5.183628 0.000307
0.314159 5.340708 0.000489
0.314159 5.497787 0.000984
0.314159 5.654867 0.003667
0.314159 5.811946 0.235556
0.314159 5.969026 0.001405
0.314159 6.126106 0.000230
0.314159 6.283185 0.000037
0.471239 0.000000 0.000000
0.471239 0.157080 0.000037
0.471239 0.314159 0.000230
0.471239 0.471239 0.001405
0.471239 0.628319 0.235556
0.471239 0.785398 0.003667
0.471239 0.942478 0.000984
0.471239 1.099557 0.000489
0.471239 1.256637 0.000307
0.471239 1.413717 0.000217
0.471239 1.570796 0.000166
0.471239 1.727876 0.000134
0.471239 1.884956 0.000113
0.471239 2.042035 0.000098
0.471239 2.199115 0.000087
0.471239 2.356194 0.000079
0.471239 2.513274 0.000073
0.471239 2.670354 0.000069
0.471239 2.827433 0.000066
0.471239 2.984513 0.000064
0.471239 3.141593 0.000063
0.471239 3.298672 0.000063
0.471239 3.455752 0.000064
0.471239 3.612832 0.000066
0.471239 3.769911 0.000069
0.471239 3.926991 0.000073
0.471239 4.084070 0.000079
0.471239 4.241150 0.000087
0.471239 4.398230 0.000098
0.471239 4.555309 0.000113
0.471239 4.712389 0.000134
0.471239 4.869469 0.000166
0.471239 5.026548 0.000217
0.471239 5.183628 0.000307
0.471239 5.340708 0.000489
0.471239 5.497787 0.000984
0.471239 5.654867 0.003667
0.471239 5.811946 0.235556
0.471239 5.969026 0.001405
0.471239 6.126106 0.000230
0.471239 6.283185 0.000037
0.628319 0.000000 0.000000
0.628319 0.157080 0.000037
0.628319 0.314159 0.000230
0.628319 0.471239 0.001405
0.628319 0.628319 0.235556
0.628319 0.785398 0.003667
0.628319 0.942478 0.000984
0.628319 1.099557 0.000489
0.628319 1.256637 0.000307
0.628319 1.413717 0.000217
0.628319 1.570796 0.000166
0.628319 1.727876 0.000134
0.628319 1.884956 0.000113
0.628319 2.042035 0.000098
0.628319 2.199115 0.000087
0.628319 2.356194 0.000079
0.628319 2.513274 0.000073
0.628319 2.670354 0.000069
0.628319 2.827433 0.000066
0.628319 2.984513 0.000064
0.628319 3.141593 0.000063
0.628319 3.298672 0.000063
0.628319 3.455752 0.000064
0.628319 3.612832 0.000066
0.628319 3.769911 0.000069
0.628319 3.926991 0.000073
0.628319 4.084070 0.000079
0.628319 4.241150 0.000087
0.628319 4.398230 0.000098
0.628319 4.555309 0.000113
0.628319 4.712389 0.000134
0.628319 4.869469 0.000166
0.628319 5.026548 0.000217
0.628319 5.183628 0.000307
0.628319 5.340708 0.000489
0.628319 5.497787 0.000984
0.628319 5.654867 0.003667
0.628319 5.811946 0.235556
0.628319 5.969026 0.001405
0.628319 6.126106 0.000230
0.628319 6.283185 0.000037
0.785398 0.000000 0.000000
0.785398 0.157080 0.000037
0.785398 0.314159 0.000230
0.785398 0.471239 0.001405
0.785398 0.628319 0.235556
0.785398 0.785398 0.003667
0.785398 0.942478 0.000984
0.785398 1.099557 0.000489
0.785398 1.256637 0.000307
0.785398 1.413717 0.000217
0.785398 1.570796 0.000166
0.785398 1.727876 0.000134
0.785398 1.884956 0.000113
0.785398 2.042035 0.000098
0.785398 2.199115 0.000087
0.785398 2.356194 0.000079
0.785398 2.513274 0.000073
0.785398 2.670354 0.000069
0.785398 2.827433 0.000066
0.785398 2.984513 0.000064
0.785398 3.141593 0.000063
0.785398 3.298672 0.000063
0.785398 3.455752 0.000064
0.785398 3.612832 0.000066
0.785398 3.769911 0.000069
0.785398 3.926991 0.000073
0.785398 4.084070 0.000079
0.785398 4.241150 0.000087
0.785398 4.398230 0.000098
0.785398 4.555309 0.000113
0.785398 4.712389 0.000134
0.785398 4.869469 0.000166
0.785398 5.026548 0.000217
0.785398 5.183628 0.000307
0.785398 5.340708 0.000489
0.785398 5.497787 0.000984
0.785398 5.654867 0.003667
0.785398 5.811946 0.235556
0.785398 5.969026 0.001405
0.785398 6.126106 0.000230
0.785398 6.283185 0.000037
0.942478 0.000000 0.000000
0.942478 0.157080 0.000037
0.942478 0.314159 0.000230
0.942478 0.471239 0.001405
0.942478 0.628319 0.235556
0.942478 0.785398 0.003667
0.942478 0.942478 0.000984
0.942478 1.099557 0.000489
0.942478 1.256637 0.000307
0.942478 1.413717 0.000217
0.942478 1.570796 0.000166
0.942478 1.727876 0.000134
0.942478 1.884956 0.000113
0.942478 2.042035 0.000098
0.942478 2.199115 0.000087
0.942478 2.356194 0.000079
0.942478 2.513274 0.000073
0.942478 2.670354 0.000069
0.942478 2.827433 0.000066
0.942478 2.984513 0.000064
0.942478 3.141593 0.000063
0.942478 3.298672 0.000063
0.942478 3.455752 0.000064
0.942478 3.612832 0.000066
0.942478 3.769911 0.000069
0.942478 3.926991 0.000073
0.942478 4.084070 0.000079
0.942478 4.241150 0.000087
0.942478 4.398230 0.000098
0.942478 4.555309 0.000113
0.942478 4.712389 0.000134
0.942478 4.869469 0.000166
0.942478 5.026548 0.000217
0.942478 5.183628 0.000307
0.942478 5.340708 0.000489
0.942478 5.497787 0.000984
0.942478 5.654867 0.003667
0.942478 5.811946 0.235556
0.942478 5.969026 0.001405
0.942478 6.126106 0.000230
0.942478 6.283185 0.000037
1.099557 0.000000 0.000000
1.099557 0.157080 0.000037
1.099557 0.314159 0.000230
1.099557 0.471239 0.001405
1.099557 0.628319 0.235556
1.099557 0.785398 0.003667
1.099557 0.942478 0.000984
1.099557 1.099557 0.000489
1.099557 1.256637 0.000307
1.099557 1.413717 0.000217
1.099557 1.570796 0.000166
1.099557 1.727876 0.000134
1.099557 1.884956 0.000113
1.099557 2.042035 0.000098
1.099557 2.199115 0.000087
1.099557 2.356194 0.000079
1.099557 2.513274 0.000073
1.099557 2.670354 0.000069
1.099557 2.827433 0.000066
1.099557 2.984513 0.000064
1.099557 3.141593 0.000063
1.099557 3.298672 0.000063
1.099557 3.455752 0.000064
1.099557 3.612832 0.000066
1.099557 3.769911 0.000069
1.099557 3.926991 0.000073
1.099557 4.084070 0.000079
1.099557 4.241150 0.000087
1.099557 4.398230 0.000098
1.099557 4.555309 0.000113
1.099557 4.712389 0.000134
1.099557 4.869469 0.000166
1.099557 5.026548 0.000217
1.099557 5.183628 0.000307
1.099557 5.340708 0.000489
1.099557 5.497787 0.000984
1.099557 5.654867 0.003667
1.099557 5.811946 0.235556
1.099557 5.969026 0.001405
1.099557 6.126106 0.000230
1.099557 6.283185 0.000037
1.256637 0.000000 0.000000
1.256637 0.157080 0.000037
1.256637 0.314159 0.000230
1.256637 0.471239 0.001405
1.256637 0.628319 0.235556
1.256637 0.785398 0.003667
1.256637 0.942478 0.000984
1.256637 1.099557 0.000489
1.256637 1.256637 0.000307
1.256637 1.413717 0.000217
1.256637 1.570796 0.000166
1.256637 1.727876 0.000134
1.256637 1.884956 0.000113
1.256637 2.042035 0.000098
1.256637 2.199115 0.000087
1.256637 2.356194 0.000079
1.256637 2.513274 0.000073
1.256637 2.670354 0.000069
1.256637 2.827433 0.000066
1.256637 2.984513 0.000064
1.256637 3.141593 0.000063
1.256637 3.298672 0.000063
1.256637 3.455752 0.000064
1.256637 3.612832 0.000066
1.256637 3.769911 0.000069
1.256637 3.926991 0.000073
1.256637 4.084070 0.000079
1.256637 4.241150 0.000087
1.256637 4.398230 0.000098
1.256637 4.555309 0.000113
1.256637 4.712389 0.000134
1.256637 4.869469 0.000166
1.256637 5.026548 0.000217
1.256637 5.183628 0.000307
1.256637 5.340708 0.000489
1.256637 5.497787 0.000984
1.256637 5.654867 0.003667
1.256637 5.811946 0.235556
1.256637 5.969026 0.001405
1.256637 6.126106 0.000230
1.256637 6.283185 0.000037
1.413717 0.000000 0.000000
1.413717 0.157080 0.000037
1.413717 0.314159 0.000230
1.413717 0.471239 0.001405
1.413717 0.628319 0.235556
1.413717 0.785398 0.003667
1.413717 0.942478 0.000984
1.413717 1.099557 0.000489
1.413717 1.256637 0.000307
1.413717 1.413717 0.000217
1.413717 1.570796 0.000166
1.413717 1.727876 0.000134
1.413717 1.884956 0.000113
1.413717 2.042035 0.000098
1.413717 2.199115 0.000087
1.413717 2.356194 0.000079
1.413717 2.513274 0.000073
1.413717 2.670354 0.000069
1.413717 2.827433 0.000066
1.413717 2.984513 0.000064
1.413717 3.141593 0.000063
1.413717 3.298672 0.000063
1.413717 3.455752 0.000064
1.413717 3.612832 0.000066
1.413717 3.769911 0.000069
1.413717 3.926991 0.000073
1.413717 4.084070 0.000079
1.413717 4.241150 0.000087
1.413717 4.398230 0.000098
1.413717 4.555309 0.000113
1.413717 4.712389 0.000134
1.413717 4.869469 0.000166
1.413717 5.026548 0.000217
1.413717 5.183628 0.000307
1.413717 5.340708 0.000489
1.413717 5.497787 0.000984
1.413717 5.654867 0.003667
1.413717 5.811946 0.235556
1.413717 5.969026 0.001405
1.413717 6.126106 0.000230
1.413717 6.283185 0.000037
1.570796 0.000000 0.000000
1.570796 0.157080 0.000037
1.570796 0.314159 0.000230
1.570796 0.471239 0.001405
1.570796 0.628319 0.235556
1.570796 0.785398 0.003667
1.570796 0.942478 0.000984
1.570796 1.099557 0.000489
1.570796 1.256637 0.000307
1.570796 1.413717 0.000217
1.570796 1.570796 0.000166
1.570796 1.727876 0.000134
1.570796 1.884956 0.000113
1.570796 2.042035 0.000098
1.570796 2.199115 0.000087
1.570796 2.356194 0.000079
1.570796 2.513274 0.000073
1.570796 2.670354 0.000069
1.570796 2.827433 0.000066
1.570796 2.984513 0.000064
1.570796 3.141593 0.000063
1.570796 3.298672 0.000063
1.570796 3.455752 0.000064
1.570796 3.612832 0.000066
1.570796 3.769911 0.000069
1.570796 3.926991 0.000073
1.570796 4.084070 0.000079
1.570796 4.241150 0.000087
1.570796 4.398230 0.000098
1.570796 4.555309 0.000113
1.570796 4.712389 0.000134
1.570796 4.869469 0.000166
1.570796 5.026548 0.000217
1.570796 5.183628 0.000307
1.570796 5.340708 0.000489
1.570796 5.497787 0.000984
1.570796 5.654867 0.003667
1.570796 5.811946 0.235556
1.570796 5.969026 0.001405
1.570796 6.126106 0.000230
1.570796 6.283185 0.000037
1.727876 0.000000 0.000000
1.727876 0.157080 0.000037
1.727876 0.314159 0.000230
1.727876 0.471239 0.001405
1.727876 0.628319 0.235556
1.727876 0.785398 0.003667
1.727876 0.942478 0.000984
1.727876 1.099557 0.000489
1.727876 1.256637 0.000307
1.727876 1.413717 0.000217
1.727876 1.570796 0.000166
1.727876 1.727876 0.000134
1.727876 1.884956 0.000113
1.727876 2.042035 0.000098
1.727876 2.199115 0.000087
1.727876 2.356194 0.000079
1.727876 2.513274 0.000073
1.727876 2.670354 0.000069
1.727876 2.827433 0.000066
1.727876 2.984513 0.000064
1.727876 3.141593 0.000063
1.727876 3.298672 0.000063
1.727876 3.455752 0.000064
1.727876 3.612832 0.000066
1.727876 3.769911 0.000069
1.727876 3.926991 0.000073
1.727876 4.084070 0.000079
1.727876 4.241150 0.000087
1.727876 4.398230 0.000098
1.727876 4.555309 0.000113
1.727876 4.712389 0.000134
1.727876 4.869469 0.000166
1.727876 5.026548 0.000217
1.727876 5.183628 0.000307
1.727876 5.340708 0.000489
1.727876 5.497787 0.000984
1.727876 5.654867 0.003667
1.727876 5.811946 0.235556
1.727876 5.969026 0.001405
1.727876 6.126106 0.000230
1.727876 6.283185 0.000037
1.884956 0.000000 0.000000
1.884956 0.157080 0.000037
1.884956 0.314159 0.000230
1.884956 0.471239 0.001405
1.884956 0.628319 0.235556
1.884956 0.785398 0.003667
1.884956 0.942478 0.000984
1.884956 1.099557 0.000489
1.884956 1.256637 0.000307
1.884956 1.413717 0.000217
1.884956 1.570796 0.000166
1.884956 1.727876 0.000134
1.884956 1.884956 0.000113
1.884956 2.042035 0.000098
1.884956 2.199115 0.000087
1.884956 2.356194 0.000079
1.884956 2.513274 0.000073
1.884956 2.670354 0.000069
1.884956 2.827433 0.000066
1.884956 2.984513 0.000064
1.884956 3.141593 0.000063
1.884956 3.298672 0.000063
1.884956 3.455752 0.000064
1.884956 3.612832 0.000066
1.884956 3.769911 0.000069
1.884956 3.926991 0.000073
1.884956 4.084070 0.000079
1.884956 4.241150 0.000087
1.884956 4.398230 0.000098
1.884956 4.555309 0.000113
1.884956 4.712389 0.000134
1.884956 4.869469 0.000166
1.884956 5.026548 0.000217
1.884956 5.183628 0.000307
1.884956 5.340708 0.000489
1.884956 5.497787 0.000984
1.884956 5.654867 0.003667
1.884956 5.811946 0.235556
1.884956 5.969026 0.001405
1.884956 6.126106 0.000230
1.884956 6.283185 0.000037
2.042035 0.000000 0.000000
2.042035 0.157080 0.000037
2.042035 0.314159 0.000230
2.042035 0.471239 0.001405
2.042035 0.628319 0.235556
2.042035 0.785398 0.003667
2.042035 0.942478 0.000984
2.042035 1.099557 0.000489
2.042035 1.256637 0.000307
2.042035 1.413717 0.000217
2.042035 1.570796 0.000166
2.042035 1.727876 0.000134
2.042035 1.884956 0.000113
2.042035 2.042035 0.000098
2.042035 2.199115 0.000087
2.042035 2.356194 0.000079
2.042035 2.513274 0.000073
2.042035 2.670354 0.000069
2.042035 2.827433 0.000066
2.042035 2.984513 0.000064
2.042035 3.141593 0.000063
2.042035 3.298672 0.000063
2.042035 3.455752 0.000064
2.042035 3.612832 0.000066
2.042035 3.769911 0.000069
2.042035 3.926991 0.000073
2.042035 4.084070 0.000079
2.042035 4.241150 0.000087
2.042035 4.398230 0.000098
2.042035 4.555309 0.000113
2.042035 4.712389 0.000134
2.042035 4.869469 0.000166
2.042035 5.026548 0.000217
2.042035 5.183628 0.000307
2.042035 5.340708 0.000489
2.042035 5.497787 0.000984
2.042035 5.654867 0.003667
2.042035 5.811946 0.235556
2.042035 5.969026 0.001405
2.042035 6.126106 0.000230
2.042035 6.283185 0.000037
2.199115 0.000000 0.000000
2.199115 0.157080 0.000037
2.199115 0.314159 0.000230
2.199115 0.471239 0.001405
2.199115 0.628319 0.235556
2.199115 0.785398 0.003667
2.199115 0.942478 0.000984
2.199115 1.099557 0.000489
2.199115 1.256637 0.000307
2.199115 1.413717 0.000217
2.199115 1.570796 0.000166
2.199115 1.727876 0.000134
2.199115 1.884956 0.000113
2.199115 2.042035 0.000098
2.199115 2.199115 0.000087
2.199115 2.356194 0.000079
2.199115 2.513274 0.000073
2.199115 2.670354 0.000069
2.199115 2.827433 0.000066
2.199115 2.984513 0.000064
2.199115 3.141593 0.000063
2.199115 3.298672 0.000063
2.199115 3.455752 0.000064
2.199115 3.612832 0.000066
2.199115 3.769911 0.000069
2.199115 3.926991 0.000073
2.199115 4.084070 0.000079
2.199115 4.241150 0.000087
2.199115 4.398230 0.000098
2.199115 4.555309 0.000113
2.199115 4.712389 0.000134
2.199115 4.869469 0.000166
2.199115 5.026548 0.000217
2.199115 5.183628 0.000307
2.199115 5.340708 0.000489
2.199115 5.497787 0.000984
2.199115 5.654867 0.003667
2.199115 5.811946 0.235556
2.199115 5.969026 0.001405
2.199115 6.126106 0.000230
2.199115 6.283185 0.000037
2.356194 0.000000 0.000000
2.356194 0.157080 0.000037
2.356194 0.314159 0.000230
2.356194 0.471239 0.001405
2.356194 0.628319 0.235556
2.356194 0.785398 0.003667
2.356194 0.942478 0.000984
2.356194 1.099557 0.000489
2.356194 1.256637 0.000307
2.356194 1.413717 0.000217
2.356194 1.570796 0.000166
2.356194 1.727876 0.000134
2.356194 1.884956 0.000113
2.356194 2.042035 0.000098
2.356194 2.199115 0.000087
2.356194 2.356194 0.000079
2.356194 2.513274 0.000073
2.356194 2.670354 0.000069
2.356194 2.827433 0.000066
2.356194 2.984513 0.000064
2.356194 3.141593 0.000063
2.356194 3.298672 0.000063
2.356194 3.455752 0.000064
2.356194 3.612832 0.000066
2.356194 3.769911 0.000069
2.356194 3.926991 0.000073
2.356194 4.084070 0.000079
2.356194 4.241150 0.000087
2.356194 4.398230 0.000098
2.356194 4.555309 0.000113
2.356194 4.712389 0.000134
2.356194 4.869469 0.000166
2.356194 5.026548 0.000217
2.356194 5.183628 0.000307
2.356194 5.340708 0.000489
2.356194 5.497787 0.000984
2.356194 5.654867 0.003667
2.356194 5.811946 0.235556
2.356194 5.969026 0.001405
2.356194 6.126106 0.000230
2.356194 6.283185 0.000037
2.513274 0.000000 0.000000
2.513274 0.157080 0.000037
2.513274 0.314159 0.000230
2.513274 0.471239 0.001405
2.513274 0.628319 0.235556
2.513274 0.785398 0.003667
2.513274 0.942478 0.000984
2.513274 1.099557 0.000489
2.513274 1.256637 0.000307
2.513274 1.413717 0.000217
2.513274 1.570796 0.000166
2.513274 1.727876 0.000134
2.513274 1.884956 0.000113
2.513274 2.042035 0.000098
2.513274 2.199115 0.000087
2.513274 2.356194 0.000079
2.513274 2.513274 0.000073
2.513274 2.670354 0.000069
2.513274 2.827433 0.000066
2.513274 2.984513 0.000064
2.513274 3.141593 0.000063
2.513274 3.298672 0.000063
2.513274 3.455752 0.000064
2.513274 3.612832 0.000066
2.513274 3.769911 0.000069
2.513274 3.926991 0.000073
2.513274 4.084070 0.000079
2.513274 4.241150 0.000087
2.513274 4.398230 0.000098
2.513274 4.555309 0.000113
2.513274 4.712389 0.000134
2.513274 4.869469 0.000166
2.513274 5.026548 0.000217
2.513274 5.183628 0.000307
2.513274 5.340708 0.000489
2.513274 5.497787 0.000984
2.513274 5.654867 0.003667
2.513274 5.811946 0.235556
2.513274 5.969026 0.001405
2.513274 6.126106 0.000230
2.513274 6.283185 0.000037
2.670354 0.000000 0.000000
2.670354 0.157080 0.000037
2.670354 0.314159 0.000230
2.670354 0.471239 0.001405
2.670354 0.628319 0.235556
2.670354 0.785398 0.003667
2.670354 0.942478 0.000984
2.670354 1.099557 0.000489
2.670354 1.256637 0.000307
2.670354 1.413717 0.000217
2.670354 1.570796 0.000166
2.670354 1.727876 0.000134
2.670354 1.884956 0.000113
2.670354 2.042035 0.000098
2.670354 2.199115 0.000087
2.670354 2.356194 0.000079
2.670354 2.513274 0.000073
2.670354 2.670354 0.000069
2.670354 2.827433 0.000066
2.670354 2.984513 0.000064
2.670354 3.141593 0.000063
2.670354 3.298672 0.000063
2.670354 3.455752 0.000064
2.670354 3.612832 0.000066
2.670354 3.769911 0.000069
2.670354 3.926991 0.000073
2.670354 4.084070 0.000079
2.670354 4.241150 0.000087
2.670354 4.398230 0.000098
2.670354 4.555309 0.000113
2.670354 4.712389 0.000134
2.670354 4.869469 0.000166
2.670354 5.026548 0.000217
2.670354 5.183628 0.000307
2.670354 5.340708 0.000489
2.670354 5.497787 0.000984
2.670354 5.654867 0.003667
2.670354 5.811946 0.235556
2.670354 5.969026 0.001405
2.670354 6.126106 0.000230
2.670354 6.283185 0.000037
2.827433 0.000000 0.000000
2.827433 0.157080 0.000037
2.827433 0.314159 0.000230
2.827433 0.471239 0.001405
2.827433 0.628319 0.235556
2.827433 0.785398 0.003667
2.827433 0.942478 0.000984
2.827433 1.099557 0.000489
2.827433 1.256637 0.000307
2.827433 1.413717 0.000217
2.827433 1.570796 0.000166
2.827433 1.727876 0.000134
2.827433 1.884956 0.000113
2.827433 2.042035 0.000098
2.827433 2.199115 0.000087
2.827433 2.356194 0.000079
2.827433 2.513274 0.000073
2.827433 2.670354 0.000069
2.827433 2.827433 0.000066
2.827433 2.984513 0.000064
2.827433 3.141593 0.000063
2.827433 3.298672 0.000063
2.827433 3.455752 0.000064
2.827433 3.612832 0.000066
2.827433 3.769911 0.000069
2.827433 3.926991 0.000073
2.827433 4.084070 0.000079
2.827433 4.241150 0.000087
2.827433 4.398230 0.000098
2.827433 4.555309 0.000113
2.827433 4.712389 0.000134
2.827433 4.869469 0.000166
2.827433 5.026548 0.000217
2.827433 5.183628 0.000307
2.827433 5.340708 0.000489
2.827433 5.497787 0.000984
2.827433 5.654867 0.003667
2.827433 5.811946 0.235556
2.827433 5.969026 0.001405
2.827433 6.126106 0.000230
2.827433 6.283185 0.000037
2.984513 0.000000 0.000000
2.984513 0.157080 0.000037
2.984513 0.314159 0.000230
2.984513 0.471239 0.001405
2.984513 0.628319 0.235556
2.984513 0.785398 0.003667
2.984513 0.942478 0.000984
2.984513 1.099557 0.000489
2.984513 1.256637 0.000307
2.984513 1.413717 0.000217
2.984513 1.570796 0.000166
2.984513 1.727876 0.000134
2.984513 1.884956 0.000113
2.984513 2.042035 0.000098
2.984513 2.199115 0.000087
2.984513 2.356194 0.000079
2.984513 2.513274 0.000073
2.984513 2.670354 0.000069
2.984513 2.827433 0.000066
2.984513 2.984513 0.000064
2.984513 3.141593 0.000063
2.984513 3.298672 0.000063
2.984513 3.455752 0.000064
2.984513 3.612832 0.000066
2.984513 3.769911 0.000069
2.984513 3.926991 0.000073
2.984513 4.084070 0.000079
2.984513 4.241150 0.000087
2.984513 4.398230 0.000098
2.984513 4.555309 0.000113
2.984513 4.712389 0.000134
2.984513 4.869469 0.000166
2.984513 5.026548 0.000217
2.984513 5.183628 0.000307
2.984513 5.340708 0.000489
2.984513 5.497787 0.000984
2.984513 5.654867 0.003667
2.984513 5.811946 0.235556
2.984513 5.969026 0.001405
2.984513 6.126106 0.000230
2.984513 6.283185 0.000037
3.141593 0.000000 0.000000
3.141593 0.157080 0.000037
3.141593 0.314159 0.000230
3.141593 0.471239 0.001405
3.141593 0.628319 0.235556
3.141593 0.785398 0.003667
3.141593 0.942478 0.000984
3.141593 1.099557 0.000489
3.141593 1.256637 0.000307
3.141593 1.413717 0.000217
3.141593 1.570796 0.000166
3.141593 1.727876 0.000134
3.141593 1.884956 0.000113
3.141593 2.042035 0.000098
3.141593 2.199115 0.000087
3.141593 2.356194 0.000079
3.141593 2.513274 0.000073
3.141593 2.670354 0.000069
3.141593 2.827433 0.000066
3.141593 2.984513 0.000064
3.141593 3.141593 0.000063
3.141593 3.298672 0.000063
3.141593 3.455752 0.000064
3.141593 3.612832 0.000066
3.141593 3.769911 0.000069
3.141593 3.926991 0.000073
3.141593 4.084070 0.000079
3.141593 4.241150 0.000087
3.141593 4.398230 0.000098
3.141593 4.555309 0.000113
3.141593 4.712389 0.000134
3.141593 4.869469 0.000166
3.141593 5.026548 0.000217
3.141593 5.183628 0.000307
3.141593 5.340708 0.000489
3.141593 5.497787 0.000984
3.141593 5.654867 0.003667
3.141593 5.811946 0.235556
3.141593 5.969026 0.001405
3.141593 6.126106 0.000230
3.141593 6.283185 0.000037
3.298672 0.000000 0.000000
3.298672 0.157080 0.000037
3.298672 0.314159 0.000230
3.298672 0.471239 0.001405
3.298672 0.628319 0.235556
3.298672 0.785398 0.003667
3.298672 0.942478 0.000984
3.298672 1.099557 0.000489
3.298672 1.256637 0.000307
3.298672 1.413717 0.000217
3.298672 1.570796 0.000166
3.298672 1.727876 0.000134
3.298672 1.884956 0.000113
3.298672 2.042035 0.000098
3.298672 2.199115 0.000087
3.298672 2.356194 0.000079
3.298672 2.513274 0.000073
3.298672 2.670354 0.000069
3.298672 2.827433 0.000066
3.298672 2.984513 0.000064
3.298672 3.141593 0.000063
3.298672 3.298672 0.000063
3.298672 3.455752 0.000064
3.298672 3.612832 0.000066
3.298672 3.769911 0.000069
3.298672 3.926991 0.000073
3.298672 4.084070 0.000079
3.298672 4.241150 0.000087
3.298672 4.398230 0.000098
3.298672 4.555309 0.000113
3.298672 4.712389 0.000134
3.298672 4.869469 0.000166
3.298672 5.026548 0.000217
3.298672 5.183628 0.000307
3.298672 5.340708 0.000489
3.298672 5.497787 0.000984
3.298672 5.654867 0.003667
3.298672 5.811946 0.235556
3.298672 5.969026 0.001405
3.298672 6.126106 0.000230
3.298672 6.283185 0.000037
3.455752 0.000000 0.000000
3.455752 0.157080 0.000037
3.455752 0.314159 0.000230
3.455752 0.471239 0.001405
3.455752 0.628319 0.235556
3.455752 0.785398 0.003667
3.455752 0.942478 0.000984
3.455752 1.099557 0.000489
3.455752 1.256637 0.000307
3.455752 1.413717 0.000217
3.455752 1.570796 0.000166
3.455752 1.727876 0.000134
3.455752 1.884956 0.000113
3.455752 2.042035 0.000098
3.455752 2.199115 0.000087
3.455752 2.356194 0.000079
3.455752 2.513274 0.000073
3.455752 2.670354 0.000069
3.455752 2.827433 0.000066
3.455752 2.984513 0.000064
3.455752 3.141593 0.000063
3.455752 3.298672 0.000063
3.455752 3.455752 0.000064
3.455752 3.612832 0.000066
3.455752 3.769911 0.000069
3.455752 3.926991 0.000073
3.455752 4.084070 0.000079
3.455752 4.241150 0.000087
3.455752 4.398230 0.000098
3.455752 4.555309 0.000113
